,predict,true
1276,5,1
1277,1,1
1278,5,5
1279,5,1
1280,5,0
1281,5,5
1282,5,3
1283,5,1
1284,5,5
1285,1,4
1286,5,1
1287,5,4
1288,5,1
1289,1,4
1290,5,1
1291,5,5
1292,5,4
1293,5,1
1294,5,4
1295,5,0
1296,1,3
1297,5,1
1298,5,0
1299,5,0
1300,5,1
1301,5,5
1302,5,1
1303,5,1
1304,5,5
1305,5,5
1306,1,4
1307,5,0
1308,5,4
1309,5,0
1310,5,1
1311,5,5
1312,5,1
1313,5,5
1314,5,5
1315,5,5
1316,5,0
1317,5,1
1318,5,1
1319,5,1
1320,5,5
1321,5,5
1322,5,5
1323,5,5
1324,5,5
1325,5,3
1326,5,5
1327,5,4
1328,5,4
1329,1,3
1330,5,4
1331,5,4
1332,1,2
1333,5,1
1334,1,5
1335,1,2
1336,5,5
1337,5,5
1338,5,0
1339,5,5
1340,1,5
1341,5,5
1342,5,5
1343,1,1
1344,1,5
1345,1,4
1346,5,0
1347,5,0
1348,5,1
1349,5,1
1350,5,5
1351,1,5
1352,5,5
1353,5,1
1354,1,3
1355,5,4
1356,5,5
1357,5,5
1358,5,5
1359,5,4
1360,1,0
1361,1,2
1362,1,5
1363,1,1
1364,5,4
1365,5,1
1366,5,5
1367,5,5
1368,5,1
1369,1,2
1370,5,5
1371,5,5
1372,5,5
1373,1,4
1374,5,1
1375,5,4
1376,5,1
1377,5,5
1378,5,4
1379,5,0
1380,5,1
1381,5,1
1382,5,5
1383,5,1
1384,5,1
1385,5,5
1386,5,1
1387,5,1
1388,5,4
1389,5,1
1390,5,1
1391,5,1
1392,5,1
1393,5,5
1394,5,1
1395,5,5
1396,5,5
1397,1,3
1398,5,4
1399,5,4
1400,5,1
1401,5,5
1402,5,1
1403,5,5
1404,5,1
1405,5,5
1406,5,5
1407,5,0
1408,5,4
1409,5,5
1410,1,3
1411,5,1
1412,5,1
1413,5,0
1414,1,5
1415,5,1
1416,1,2
1417,5,3
1418,5,1
1419,5,4
1420,5,5
1421,5,5
1422,5,1
1423,5,5
1424,5,5
1425,5,5
1426,5,1
1427,5,5
1428,5,4
1429,5,5
1430,1,2
1431,5,4
1432,5,1
1433,5,5
1434,5,0
1435,5,1
1436,5,1
1437,5,5
1438,5,4
1439,5,1
1440,5,1
1441,1,3
1442,5,4
1443,5,1
1444,5,5
1445,1,2
1446,5,1
1447,5,5
1448,5,1
1449,5,1
1450,5,5
1451,5,1
1452,5,5
1453,5,5
1454,5,1
1455,5,0
1456,5,1
1457,5,4
1458,5,1
1459,5,5
1460,1,3
1461,5,5
1462,1,2
1463,5,1
1464,1,2
1465,5,1
1466,5,1
1467,5,1
1468,5,5
1469,5,5
1470,5,3
1471,5,5
1472,5,1
1473,5,1
1474,1,5
1475,5,1
1476,1,2
1477,1,5
1478,5,5
1479,1,5
1480,5,5
1481,5,3
1482,5,5
1483,5,4
1484,5,1
1485,5,1
1486,5,0
1487,5,4
1488,5,0
1489,1,3
1490,5,1
1491,1,2
1492,5,0
1493,1,5
1494,5,4
1495,5,1
1496,5,5
1497,5,5
1498,5,0
1499,5,5
1500,5,4
1501,5,1
1502,5,5
1503,5,5
1504,5,5
1505,1,0
1506,5,5
1507,5,5
1508,1,5
1509,1,5
1510,5,1
1511,1,5
1512,1,4
1513,5,1
1514,1,3
1515,1,2
1516,5,1
1517,5,4
1518,5,5
1519,5,5
1520,1,5
1521,5,5
1522,5,4
1523,5,2
1524,5,3
1525,5,5
1526,5,5
1527,5,5
1528,5,5
1529,5,5
1530,5,1
1531,1,5
1532,5,1
1533,5,5
1534,5,1
1535,5,5
1536,5,1
1537,1,2
1538,5,1
1539,5,1
1540,1,2
1541,5,5
1542,5,5
1543,1,2
1544,5,4
1545,5,5
1546,5,3
1547,5,1
1548,1,0
1549,5,0
1550,5,1
1551,5,0
1552,5,4
1553,1,2
1554,1,4
1555,5,1
1556,5,5
1557,5,4
1558,5,5
1559,1,5
1560,1,5
1561,5,4
1562,5,0
1563,5,5
1564,5,4
1565,5,1
1566,5,1
1567,5,5
1568,5,1
1569,5,1
1570,5,1
1571,5,1
1572,5,0
1573,1,2
1574,1,5
1575,5,5
1576,5,1
1577,1,2
1578,5,4
1579,5,1
1580,1,5
1581,5,1
1582,5,5
1583,5,1
1584,5,4
1585,5,1
1586,5,1
1587,1,2
1588,5,5
1589,5,5
1590,5,5
1591,5,5
1592,5,1
1593,5,5
1594,5,1
1595,5,5
1596,5,0
1597,5,1
1598,5,1
1599,5,1
1600,5,1
1601,1,2
1602,5,1
1603,1,5
1604,5,1
1605,5,5
1606,1,5
1607,1,4
1608,1,5
1609,5,1
1610,1,2
1611,5,1
1612,5,1
1613,5,5
1614,5,4
1615,5,1
1616,5,1
1617,5,5
1618,5,1
1619,5,1
1620,5,4
1621,5,1
1622,5,4
1623,1,5
1624,5,1
1625,5,5
1626,5,1
1627,5,1
1628,1,0
1629,5,5
1630,5,1
1631,5,5
1632,5,1
1633,5,5
1634,5,2
1635,5,5
1636,5,5
1637,5,5
1638,5,5
1639,5,1
1640,5,5
1641,5,0
1642,1,5
1643,5,5
1644,5,0
1645,5,5
1646,5,1
1647,5,5
1648,5,5
1649,5,5
1650,1,2
1651,5,5
1652,5,5
1653,1,4
1654,1,5
1655,5,5
1656,5,1
1657,5,5
1658,5,1
1659,5,5
1660,5,5
1661,1,3
1662,5,5
1663,5,0
1664,1,5
1665,1,1
1666,5,1
1667,1,2
1668,5,5
1669,5,0
1670,1,5
1671,5,5
1672,5,4
1673,1,0
1674,5,1
1675,5,4
1676,5,5
1677,5,2
1678,5,1
1679,5,1
1680,1,4
1681,1,5
1682,5,5
1683,5,4
1684,5,1
1685,5,1
1686,5,1
1687,5,5
1688,1,2
1689,5,0
1690,1,5
1691,5,5
1692,5,1
1693,1,2
1694,5,5
1695,5,1
1696,5,5
1697,5,1
1698,5,1
1699,1,5
1700,5,0
1701,5,1
1702,1,2
1703,5,1
1704,5,1
1705,5,1
1706,5,4
1707,5,1
1708,5,5
1709,5,5
1710,5,5
1711,1,1
1712,5,4
1713,5,4
1714,5,0
1715,5,5
1716,1,5
1717,5,5
1718,1,2
1719,5,4
1720,5,3
1721,5,1
1722,5,1
1723,5,1
1724,5,5
1725,5,1
1726,1,5
1727,5,5
1728,5,1
1729,5,5
1730,5,5
1731,5,5
1732,1,5
1733,5,3
1734,5,0
1735,5,5
1736,1,3
1737,1,5
1738,5,3
1739,5,2
1740,5,5
1741,5,5
1742,5,5
1743,5,1
1744,5,0
1745,5,0
1746,5,1
1747,5,5
1748,5,5
1749,5,5
1750,5,1
1751,5,0
1752,5,5
1753,1,5
1754,5,0
1755,5,1
1756,5,5
1757,5,5
1758,5,5
1759,5,4
1760,5,1
1761,5,1
1762,5,1
1763,5,5
1764,1,0
1765,1,0
1766,5,5
1767,5,1
1768,5,5
1769,1,3
1770,5,4
1771,5,4
1772,5,1
1773,5,1
1774,1,1
1775,1,1
1776,5,1
1777,1,5
1778,1,5
1779,5,4
1780,5,1
1781,5,5
1782,1,1
1783,5,1
1784,5,5
1785,5,1
1786,1,5
1787,5,5
1788,5,1
1789,5,1
1790,5,5
1791,1,0
1792,5,5
1793,1,2
1794,5,0
1795,5,5
1796,5,5
1797,5,1
1798,1,0
1799,5,5
1800,1,5
1801,5,1
1802,5,1
1803,5,5
1804,5,4
1805,5,4
1806,5,5
1807,5,1
1808,5,1
1809,1,5
1810,5,1
1811,1,2
1812,5,5
1813,1,5
1814,5,4
1815,5,5
1816,5,5
1817,1,0
1818,5,3
1819,1,2
1820,5,3
1821,5,5
1822,1,5
1823,5,5
1824,5,5
1825,5,1
1826,5,1
1827,5,5
1828,1,0
1829,1,0
1830,5,1
1831,1,0
1832,5,1
1833,5,5
1834,5,5
1835,5,2
1836,1,3
1837,5,5
1838,5,5
1839,5,4
1840,5,5
1841,1,1
1842,5,4
1843,5,5
1844,5,0
1845,5,5
1846,5,1
1847,5,1
1848,5,5
1849,1,2
1850,5,5
1851,5,0
1852,5,1
1853,5,0
1854,5,1
1855,5,4
1856,5,4
1857,5,1
1858,5,1
1859,5,4
1860,5,1
1861,5,5
1862,5,5
1863,5,1
1864,5,4
1865,5,5
1866,5,0
1867,5,1
1868,1,2
1869,5,5
1870,1,3
1871,5,1
1872,1,2
1873,5,1
1874,5,1
1875,5,1
1876,5,1
1877,1,2
1878,5,4
1879,5,1
1880,5,0
1881,1,0
1882,5,5
1883,5,3
1884,1,5
1885,5,5
1886,5,1
1887,5,5
1888,1,5
1889,5,4
1890,5,5
1891,5,4
1892,5,0
1893,5,1
1894,5,1
1895,5,0
1896,5,5
1897,5,5
1898,5,1
1899,5,1
1900,5,4
1901,5,4
1902,5,4
1903,5,5
1904,1,5
1905,5,1
1906,5,0
1907,5,1
1908,5,1
1909,5,5
1910,5,1
1911,1,3
1912,1,5
1913,1,2
1914,1,2
1915,5,1
1916,1,2
1917,5,0
1918,1,5
1919,5,1
1920,5,4
1921,1,5
1922,1,1
1923,5,5
1924,1,5
1925,5,1
1926,5,5
1927,5,5
1928,1,5
1929,1,5
1930,1,3
1931,5,5
1932,5,0
1933,5,4
1934,5,1
1935,5,5
1936,1,3
1937,5,4
1938,5,5
1939,5,0
1940,5,4
1941,5,4
1942,5,4
1943,1,5
1944,5,5
1945,1,2
1946,5,0
1947,5,4
1948,5,5
1949,1,4
1950,5,5
1951,5,1
1952,5,1
1953,5,4
1954,5,1
1955,5,4
1956,1,3
1957,5,1
1958,1,5
1959,5,0
1960,5,5
1961,5,5
1962,1,5
1963,1,5
1964,5,5
1965,5,1
1966,5,1
1967,1,4
1968,5,5
1969,1,2
1970,5,1
1971,5,1
1972,1,5
1973,5,0
1974,5,1
1975,5,5
1976,5,5
1977,5,0
1978,1,5
1979,5,0
1980,5,5
1981,5,4
1982,5,0
1983,5,1
1984,5,5
1985,5,0
1986,5,5
1987,5,5
1988,5,1
1989,5,1
1990,1,0
1991,5,5
1992,1,5
1993,5,1
1994,5,4
1995,5,1
1996,5,4
1997,5,5
1998,1,3
1999,1,5
2000,5,5
2001,5,4
2002,5,1
2003,5,1
2004,5,1
2005,1,2
2006,5,1
2007,5,5
2008,5,1
2009,1,0
2010,5,5
2011,5,5
2012,5,5
2013,5,5
2014,5,1
2015,5,1
2016,5,5
2017,1,5
2018,1,5
2019,5,0
2020,5,5
2021,5,1
2022,5,1
2023,5,5
2024,5,4
2025,5,5
2026,1,3
2027,5,1
2028,1,5
2029,5,5
2030,1,5
2031,5,1
2032,1,0
2033,5,5
2034,5,4
2035,5,1
2036,1,4
2037,5,1
2038,5,5
2039,5,5
2040,5,0
2041,5,3
2042,5,1
2043,5,5
2044,5,5
2045,5,5
2046,5,5
2047,5,1
2048,5,1
2049,5,5
2050,5,1
2051,5,4
2052,1,5
2053,5,5
2054,5,5
2055,1,0
2056,5,3
2057,5,1
2058,1,5
2059,5,5
2060,1,5
2061,1,2
2062,5,5
2063,1,1
2064,5,0
2065,5,1
2066,5,1
2067,5,1
2068,5,5
2069,5,5
2070,5,1
2071,5,1
2072,5,1
2073,5,1
2074,5,5
2075,5,5
2076,5,1
2077,5,1
2078,5,1
2079,5,1
2080,5,4
2081,5,1
2082,5,1
2083,5,5
2084,5,1
2085,1,3
2086,5,4
2087,5,5
2088,5,3
2089,5,0
2090,5,1
2091,5,1
2092,5,5
2093,1,2
2094,5,1
2095,5,4
2096,5,1
2097,1,5
2098,5,5
2099,5,1
2100,1,5
2101,5,4
2102,5,5
2103,5,5
2104,1,4
2105,5,1
2106,1,0
2107,5,5
2108,5,0
2109,5,1
2110,5,1
2111,5,1
2112,5,1
2113,5,5
2114,1,2
2115,1,4
2116,5,1
2117,5,5
2118,5,1
2119,1,5
2120,5,5
2121,1,2
2122,5,1
2123,5,5
2124,1,5
2125,5,5
2126,5,5
2127,5,0
2128,5,1
2129,1,4
2130,5,5
2131,5,5
2132,1,2
2133,1,0
2134,5,1
2135,5,1
2136,5,5
2137,5,5
2138,5,1
2139,1,0
2140,1,5
