,0,1,2,3,4,5,true
51,1.1339685,1.2857944,-12.736005,-10.17593,1.2721035,3.4221518,5
52,4.653215,14.926586,-68.258,-54.763023,7.6166983,3.4459374,1
53,3.1697524,4.467296,-30.400137,-23.761124,3.2069454,4.7971554,4
54,1.1350363,1.4829322,-13.0091,-10.398378,1.238146,4.183119,5
55,5.5767674,31.227165,-135.95808,-108.70982,15.06106,2.4761941,1
56,1.0040501,0.84278643,-9.474813,-7.5241165,1.0987921,3.2437792,5
57,0.14540389,-1.2807461,1.3329909,1.0735663,0.24073324,0.9928124,2
58,4.5605984,13.961192,-66.053375,-52.962982,6.877184,6.390561,1
59,0.92980945,0.65383303,-8.685853,-6.9280143,1.0339289,3.2361417,0
60,0.57622004,-0.45038927,-3.4557095,-2.6746,0.6772237,1.4457163,4
61,1.8323404,2.7090888,-18.897497,-14.941698,2.2681303,3.1331038,4
62,4.624687,18.222147,-85.456856,-67.839386,9.9157295,2.0338247,1
63,1.0472355,1.3862408,-12.614126,-9.967588,1.1722035,4.1203156,5
64,0.96295404,1.070561,-10.895123,-8.745502,1.1117623,3.8325937,4
65,4.296536,19.361105,-87.10898,-69.99658,10.006767,2.441132,1
66,0.91643834,0.66407216,-9.385547,-7.5240364,1.0538702,3.3008533,5
67,0.52564627,0.0100951195,-5.954888,-4.714107,0.68722934,2.1951284,5
68,1.3877574,1.4387497,-13.010663,-10.330066,1.486396,3.9992883,5
69,1.0481447,1.2304629,-11.854694,-9.493782,1.1430339,4.0963664,5
70,5.773062,19.961317,-93.52095,-74.06423,10.762749,4.89984,1
71,1.6504602,1.7046083,-16.646414,-13.001902,1.7929044,3.6904104,1
72,0.51604366,-0.522992,-3.115491,-2.4528883,0.6230343,1.5894449,5
73,0.5107383,-0.55008405,-2.9409838,-2.2937443,0.63084203,2.2535229,4
74,2.4590948,12.648395,-55.042988,-44.610806,6.885141,1.8981676,1
75,1.5969006,2.0683947,-16.840658,-13.324086,1.7095375,4.4997115,5
76,4.732796,21.123262,-89.900734,-71.93181,11.054865,3.0597737,1
77,5.5669827,25.029888,-108.49819,-86.57981,12.110857,4.8668523,1
78,5.5583367,21.145294,-91.64611,-73.666275,11.264601,2.539504,1
79,0.031250637,-1.257033,1.2924901,1.0210845,0.18595594,0.8216816,2
80,6.373358,22.489382,-101.31758,-81.057945,11.721113,4.2320523,1
81,1.2323798,0.9980556,-10.7951565,-8.489914,1.3327299,3.4222696,5
82,0.5113491,-0.742913,-2.37262,-1.8368697,0.6272941,1.7707024,0
83,1.8028282,2.1567082,-17.570099,-13.845571,1.8016052,4.256794,5
84,0.54259825,-0.10519099,-4.5968485,-3.725079,0.6905037,2.7315357,5
85,0.6387396,-0.37449902,-4.369904,-3.427062,0.7807278,2.3769677,4
86,2.075938,4.5613875,-28.812023,-22.674873,3.2016811,3.588284,1
87,3.9967747,9.482399,-46.170513,-36.563763,5.300566,3.9226189,4
88,0.32590026,-0.41169477,-3.952561,-3.18921,0.5279516,2.5243306,5
89,1.4881626,1.6171917,-14.236657,-11.236385,1.5205523,3.4968333,5
90,0.5200314,-0.13072121,-5.0176897,-3.9442449,0.6905822,2.6662152,4
91,0.96019566,0.9778446,-10.116721,-8.112966,1.0838604,3.7647324,5
92,1.1367018,1.3587245,-12.259032,-9.746705,1.208378,4.1176405,5
93,4.9282827,23.855154,-101.462326,-81.32634,12.46463,2.4166784,1
94,0.1469375,-1.4241953,1.0978937,0.9242992,0.29529488,1.2425866,3
95,1.5173358,1.7500912,-14.9151745,-11.77947,1.5910263,3.676802,5
96,3.684996,18.240719,-79.80687,-63.95907,9.75412,3.0389693,1
97,0.9806211,-0.08519256,-6.487034,-5.020102,1.0472016,2.1601286,5
98,4.955988,26.498491,-116.38482,-92.74883,13.031857,2.8106728,1
99,0.2545082,-0.26541567,-3.7806454,-3.0747218,0.43454778,2.4493268,1
100,1.0901407,0.28730738,-7.0906878,-5.5362,1.0719742,2.057184,4
101,0.26319638,-0.7860396,-1.5183278,-1.1942446,0.40789157,1.3617556,5
102,1.9329009,3.4495168,-21.340927,-16.99073,1.8935385,5.0175285,5
103,0.5671805,0.099197745,-5.864815,-4.710533,0.7057358,2.2068534,5
104,0.4688281,-0.2974125,-4.367633,-3.5146422,0.65299356,2.489824,5
105,0.5280179,-0.18055344,-4.57052,-3.6803703,0.62718403,2.0493684,5
106,4.26182,14.959343,-73.26377,-58.190655,8.078991,3.8841953,1
107,5.1309013,15.913454,-71.138016,-57.011406,8.14789,5.0104837,1
108,1.0978189,2.7073402,-18.090353,-14.499481,1.388188,4.629637,5
109,2.9967368,5.54505,-34.137184,-26.987469,2.835143,6.6329846,5
110,0.82657504,0.72397876,-9.463349,-7.5486317,0.97331655,3.4829364,5
111,0.11303258,-1.424898,1.0394362,0.88203824,0.2712096,1.4629691,3
112,1.7925595,3.0098433,-19.713963,-15.734876,1.7551929,5.539948,4
113,2.6460946,4.07439,-25.607042,-20.279652,2.771945,5.1900635,5
114,1.3647723,7.910478,-35.29694,-28.403893,5.184464,0.4857946,4
115,1.118447,1.8662375,-13.4114895,-10.761168,1.128582,3.9770021,5
116,0.7693845,-0.23575985,-4.435139,-3.3868375,0.8302378,1.6973753,0
117,1.5198425,1.831448,-14.669036,-11.556361,1.5284529,4.0153804,4
118,3.5710325,15.300142,-69.69973,-55.92572,8.196102,3.1870182,1
119,0.7255591,0.1638465,-7.0774813,-5.6344466,0.8449188,2.7312055,5
120,0.86648846,0.34425116,-7.972927,-6.2877107,1.0053867,2.9033895,5
121,1.0534371,0.1731962,-7.708392,-6.038175,1.1393399,2.4208088,5
122,3.8579326,11.461522,-56.40534,-44.471493,6.6820445,4.0812135,0
123,0.26263303,-1.2194703,1.0313418,0.8003688,0.29035148,1.0638123,2
124,0.02982092,-1.2559603,1.2902863,1.0209963,0.18479049,0.8209408,2
125,0.6167661,-0.26421398,-4.9564366,-3.8716364,0.76125145,2.558449,0
126,1.2921801,2.0687032,-14.853298,-11.791116,1.3544986,4.455356,5
127,0.7711395,0.8991381,-9.554574,-7.7283115,0.93320644,3.7132938,5
128,6.129921,26.15431,-118.74592,-94.16385,13.398499,4.5708756,1
129,0.45343474,-0.5804878,-2.337554,-1.8156595,0.5709434,1.317978,4
130,3.757624,14.748228,-62.60382,-50.156532,7.59492,4.2700443,1
131,1.6499867,2.2217174,-16.702578,-13.198786,1.735468,3.9956653,5
132,3.5283644,15.284298,-72.16242,-58.009018,6.953038,6.6535897,1
133,0.81741357,1.1284279,-10.341119,-8.364655,0.90312165,3.387216,5
134,5.8164077,30.347471,-126.56485,-101.24565,15.745117,1.5683185,1
135,1.1904063,0.8766359,-10.286997,-8.022851,1.2170465,3.1860445,0
136,1.2684433,1.5632397,-12.784465,-10.238342,1.3830559,3.7557077,5
137,6.163039,25.94156,-106.60154,-85.29299,13.378519,3.5922318,1
138,0.5489073,-0.6763219,-2.9128985,-2.242,0.66062015,1.5699179,5
139,1.3019189,1.5902973,-13.166031,-10.533573,1.3990036,4.278967,0
140,6.132482,25.594725,-111.1972,-88.67664,13.146172,4.2040043,1
141,5.9917936,27.473152,-119.30443,-95.252556,14.082161,2.9315448,1
142,0.79146004,0.6079515,-8.660682,-6.956241,0.95079863,3.3797534,4
143,5.305204,29.243635,-119.66587,-96.111206,15.211664,1.5158446,1
144,0.6241839,0.41102576,-7.10147,-5.732331,0.7756231,3.2041874,4
145,2.2264104,8.032676,-41.47597,-33.18788,4.470022,3.367688,5
146,1.9819032,2.2590795,-18.473822,-14.501719,2.065556,4.132728,5
147,0.11811261,-1.4716537,1.3649013,1.1245698,0.27208316,1.2300261,2
148,0.028910965,-1.2587391,1.2911187,1.021224,0.18434381,0.8195117,2
149,0.2523175,-1.3927726,1.1105258,0.93005174,0.30370155,1.2235513,3
150,4.5354357,10.679552,-53.806118,-42.851902,5.8487396,4.893488,1
151,2.0719419,2.3578215,-19.410753,-15.096343,2.0777957,4.345101,0
152,0.045196585,-1.2409431,1.2957327,1.0202105,0.19475433,0.8360005,2
153,0.54033566,-0.73259336,-2.8052697,-2.1412992,0.6397284,1.7157466,5
154,5.001089,18.176928,-88.269646,-70.1743,9.538708,4.566998,1
155,1.5652856,2.5904703,-18.729675,-14.787402,1.6526806,5.0237303,5
156,4.226529,21.595686,-94.21172,-75.16801,11.337507,2.2596633,1
157,0.6733105,-0.5310658,-3.9198947,-3.0016518,0.75577706,1.8805225,4
158,0.6947596,0.6438774,-8.027925,-6.491004,0.7977595,3.3843367,5
159,1.6450088,1.6677493,-13.845497,-10.97617,1.6432699,3.7176843,5
160,1.0356992,1.7764944,-12.616415,-10.202412,1.2055298,4.0702033,5
161,1.3964686,1.6476842,-14.214129,-11.310574,1.475664,4.140994,5
162,4.583504,14.596119,-66.955284,-53.49974,7.6078563,4.447695,1
163,1.4167374,1.3469776,-12.921335,-10.20882,1.4970073,3.4719057,5
164,3.5051777,15.629091,-70.56341,-56.397987,8.492529,1.8620458,1
165,5.2530465,14.194829,-66.735886,-53.58403,7.4578047,4.8974967,1
166,5.326686,24.167711,-104.95485,-84.111534,13.0290985,3.5758348,1
167,0.33606833,-0.72823,-2.0209556,-1.5837164,0.48896372,1.802997,0
168,5.897958,17.275675,-81.025894,-64.1091,9.251686,6.0568504,1
169,5.54338,24.27498,-103.82265,-82.958916,12.461985,2.8379207,1
170,4.885241,15.3304615,-74.69516,-59.413345,7.6950884,5.880921,1
171,1.0225338,-0.07349467,-6.412536,-4.9500217,1.0868235,2.208736,0
172,5.5660677,15.080477,-73.96843,-58.880894,8.403563,4.880367,1
173,1.7536526,1.8558885,-14.673768,-11.546653,1.7313671,4.054678,5
174,1.5872327,2.834289,-17.578526,-14.002597,1.6634285,4.2145686,5
175,1.927293,2.3274612,-19.142204,-14.980521,1.992535,4.542296,1
176,0.43827257,-0.2969855,-3.9311619,-3.135096,0.6002814,2.3547876,0
177,5.1659327,18.033125,-79.50777,-63.637962,10.00654,3.4331558,1
178,0.838933,0.21353245,-7.4951353,-5.919581,1.000557,2.9026904,5
179,0.24933481,-1.2953413,1.3828936,1.061701,0.23909749,1.0522727,3
180,1.4056169,2.2743793,-16.784607,-13.350017,1.3731035,4.6472564,5
181,5.365413,21.709137,-90.76966,-72.89792,11.884989,1.8324869,1
182,0.82210517,1.0448049,-9.666928,-7.814046,0.9247966,3.8658235,0
183,1.119248,1.2653209,-11.725198,-9.344126,1.2397292,3.6805866,5
184,0.8640562,-0.18482924,-5.3261952,-4.1403112,0.915313,1.9305677,5
185,5.499753,28.196918,-116.41218,-93.42389,14.62145,2.7485406,1
186,0.9321016,1.5878192,-12.099012,-9.7481985,1.028029,4.0112243,5
187,0.6869906,-0.22476888,-4.721004,-3.6920252,0.7545314,1.7230551,4
188,5.937696,26.982346,-117.434105,-93.37912,14.035173,3.6667285,1
189,3.5553696,12.986692,-61.09165,-48.638134,5.907638,6.059847,1
190,0.8274785,1.0585698,-10.730061,-8.524028,0.94893664,3.3085759,4
191,0.798592,0.29217243,-6.63791,-5.2830524,0.8691282,2.5372584,0
192,5.5390644,24.268473,-99.53241,-79.8184,12.706633,3.5036314,1
193,0.45084,-0.3432656,-3.6007833,-2.8560624,0.5917656,2.263975,5
194,1.2515953,1.7532934,-14.836199,-11.744861,1.3459228,4.1441154,5
195,1.1453755,2.0999112,-14.1358385,-11.379837,1.1651856,3.9719713,5
196,0.1858448,-1.3073276,1.0614338,0.85460365,0.2888973,1.1931287,3
197,1.1499726,6.168076,-32.639023,-26.26651,2.5002434,4.9514084,1
198,0.3175862,-0.29941607,-4.2448025,-3.4129095,0.52295053,2.7789242,4
199,0.23001628,-0.32655752,-3.058106,-2.54107,0.41745037,2.4797392,4
200,0.6101686,0.15806377,-5.9682703,-4.822661,0.76908284,3.2395842,4
201,1.6613063,2.1056824,-16.862486,-13.289416,1.6766747,4.3719654,5
202,3.744515,11.358015,-55.831818,-44.552902,5.9597664,6.0470247,1
203,1.8806674,2.9211068,-21.623756,-16.976696,2.0821128,5.1137414,5
204,1.2373205,0.43873906,-8.623026,-6.739795,1.2630733,2.4016368,0
205,6.0061774,25.814625,-109.02165,-87.1039,13.263332,3.9134655,1
206,0.85639155,0.26139557,-7.0019665,-5.5385957,0.9442615,2.883371,4
207,0.033020005,-1.2489659,1.288345,1.020157,0.18558674,0.8242815,2
208,5.5024915,25.17275,-105.78542,-84.77144,13.13537,2.2242274,1
209,1.0268902,1.8757783,-13.619944,-10.971906,1.1742883,4.2280016,5
210,1.1923877,3.673018,-22.549093,-18.162949,1.6813476,5.298741,0
211,1.3970121,3.0171347,-19.096008,-15.124679,1.574551,3.9958386,5
212,1.1410352,0.63297606,-9.349499,-7.3554935,1.2343532,2.9054046,1
213,1.0951781,0.32960522,-8.533446,-6.685402,1.1732063,2.6521602,5
214,1.8773142,2.3904338,-17.331467,-13.831541,1.8914145,4.5163517,5
215,0.9876518,0.278584,-7.7668047,-6.1013727,1.1033043,2.9193482,4
216,2.9660304,13.680528,-63.030758,-51.105965,7.2370853,1.8720942,1
217,5.494822,25.478432,-113.11591,-90.122055,12.287401,4.3062816,1
218,4.801945,30.07447,-122.0632,-98.6589,15.939554,-1.2890875,1
219,2.473217,3.0982733,-22.203033,-17.25085,2.4088807,4.281081,0
220,4.109173,21.93735,-93.84821,-75.047775,11.298252,1.4213297,1
221,4.178723,18.992357,-82.77311,-66.47757,9.828682,4.359036,1
222,4.165849,22.242266,-94.78575,-76.206825,11.806892,0.9046719,1
223,0.25267583,-0.5408669,-2.5151825,-2.095489,0.43361413,2.3175988,5
224,1.7944748,1.2687441,-13.212178,-10.162018,1.828827,3.4022627,5
225,2.3825545,5.036734,-29.007416,-23.099495,2.6062849,6.023387,5
226,0.8826041,0.18766582,-7.0547276,-5.584943,1.0159794,2.6828125,0
227,1.0718226,0.5199733,-9.147332,-7.04893,1.1651131,2.989904,5
228,4.2178946,13.163424,-64.21418,-50.870033,7.003292,4.7633758,1
229,0.6368964,0.43913722,-7.7100058,-6.181231,0.78319687,3.0675333,4
230,0.887234,4.2837124,-24.256254,-19.660782,2.0885608,3.7318923,1
231,0.72169316,0.8060683,-9.147773,-7.360548,0.8709233,3.7443738,5
232,0.033694126,-1.2485132,1.2897174,1.0205932,0.18767972,0.8264454,2
233,4.325957,16.524551,-79.306854,-63.26838,8.536455,4.5132446,1
234,0.20587355,-1.4753826,1.4022866,1.1656133,0.28431478,1.1821746,2
235,2.5420094,3.5345044,-21.780325,-17.41146,2.296912,4.420946,0
236,1.1040047,1.9339737,-13.546988,-10.974216,1.1543536,3.8375354,5
237,1.5896162,0.8982018,-11.351577,-8.884426,1.6116208,2.8541632,0
238,6.8832526,29.324345,-122.70557,-98.195854,15.425358,3.400646,1
239,1.1538148,1.2821146,-12.016762,-9.481622,1.2579604,3.7756572,5
240,4.4463043,15.473015,-73.23139,-58.489338,7.595399,5.9509935,4
241,4.622232,17.788048,-79.87425,-63.83628,9.100121,3.8781953,1
242,5.2632666,15.620352,-72.3609,-57.768723,8.758312,4.6624207,1
243,1.6640524,1.7279345,-15.467058,-12.103943,1.7226013,3.9206245,5
244,5.9239097,21.836613,-98.38476,-78.47409,11.744711,3.5123968,1
245,1.3186713,1.210946,-12.578615,-9.973673,1.398882,3.2841668,5
246,4.616141,23.0239,-95.243774,-76.460815,11.453817,2.7553568,1
247,0.029649377,-1.254811,1.289402,1.0215523,0.18548478,0.82136893,2
248,1.4978415,2.1125302,-16.166445,-12.765429,1.5761884,4.022874,5
249,5.9793763,21.089983,-93.04072,-75.305336,11.558823,2.8451164,1
250,0.9808233,0.17447472,-7.9150677,-6.162925,1.110127,2.7855191,5
251,4.373715,17.69867,-79.046425,-63.065765,9.089802,3.752833,1
252,0.13494764,-1.3859571,1.2908009,1.0321753,0.25649557,1.2651596,3
253,1.2032723,2.4529257,-17.57283,-13.973977,1.3941437,4.586169,5
254,5.5910316,26.118864,-111.22294,-88.70194,13.322006,4.01095,1
255,0.030075084,-1.2505217,1.2872481,1.0130353,0.1860007,0.83992726,2
256,1.8379245,2.3873029,-18.790705,-14.776704,1.8880446,4.5813656,0
257,6.287795,23.623032,-102.40917,-82.113686,11.485794,4.0438004,1
258,0.9346831,-0.004397869,-5.7747016,-4.485533,1.0265024,1.8589437,5
259,0.65772283,-0.29121667,-4.301713,-3.3654304,0.7371395,1.6261377,5
260,4.6178985,10.177279,-52.79094,-41.938198,5.773839,5.2306695,1
261,1.921832,2.3374033,-18.538849,-14.55487,1.9314408,4.524216,5
262,2.6463144,9.454881,-48.21794,-38.30202,4.759868,3.9788725,1
263,1.0302608,0.29611635,-7.6749287,-5.972843,1.0902374,2.0073483,0
264,2.5358083,12.2464285,-53.81526,-43.17046,6.5576534,1.8509204,1
265,0.68972147,-0.34472382,-4.7433724,-3.7098536,0.8471134,2.319546,4
266,1.6863652,2.5005846,-17.653254,-13.973699,1.7111806,4.4669247,4
267,1.1493372,0.63431406,-9.307743,-7.354966,1.2103573,3.0075388,5
268,0.9321165,0.34320557,-7.250435,-5.670638,1.0554199,3.0331745,4
269,7.065131,20.440996,-90.13901,-72.130264,10.819799,5.1275496,1
270,6.2166486,20.622023,-92.121025,-73.653595,10.887106,4.443248,1
271,1.604892,3.6495814,-22.55594,-17.874237,1.8682348,5.1114807,5
272,6.2566266,27.608046,-115.88438,-93.04404,14.29533,3.563939,1
273,0.094399,-1.4487623,1.2640349,1.0318439,0.25948462,1.3342352,3
274,1.4735547,2.0770826,-14.594146,-11.685243,1.5496205,4.2252827,5
275,5.0195165,20.809652,-89.407616,-72.02294,11.177752,1.999121,1
276,0.03896376,-1.2423368,1.288103,1.0180782,0.1859893,0.82644147,2
277,1.0736073,0.3180653,-8.160441,-6.3587065,1.1668243,2.7002816,5
278,5.0463567,27.036777,-110.5066,-88.47662,13.798491,1.1787213,1
279,0.5324806,-0.5028552,-2.219026,-1.8069761,0.6029687,1.897563,5
280,1.5823057,1.4054967,-13.173361,-10.288047,1.64726,3.5226886,0
281,0.37329787,-0.7649455,-1.8296403,-1.4537346,0.51541257,1.9385161,4
282,1.8172835,3.9172087,-22.050545,-17.749256,2.0063577,5.2819457,5
283,1.3336046,2.1328673,-14.841145,-11.798331,1.4555387,4.5319953,5
284,2.5708902,8.070772,-43.471542,-34.563763,4.490124,4.156496,1
285,5.6512566,22.25095,-103.18128,-81.781075,11.035488,5.2468677,1
286,0.092515096,-1.4580002,1.2901186,1.0521872,0.25931725,1.2974851,2
287,0.195505,-1.3031503,1.0949244,0.87748605,0.2891087,1.1774098,3
288,0.71046233,0.41554666,-8.164587,-6.5351467,0.8912972,3.2543132,4
289,3.110234,10.895433,-51.70604,-41.253983,5.201393,5.4091935,1
290,3.3945472,13.578983,-61.50328,-49.476482,7.065531,3.9873245,1
291,0.3233579,-0.8757949,-1.7735642,-1.368861,0.4896449,2.007884,4
292,1.3579191,1.4166447,-12.6748905,-10.120096,1.4499007,3.4852111,5
293,2.0994864,3.5702534,-22.981905,-18.325378,2.3450408,5.069053,5
294,1.123363,1.4048148,-12.645493,-10.123463,1.2483132,3.7752917,4
295,0.6825304,0.17983747,-5.6544228,-4.5209303,0.80871135,2.7427604,5
296,3.3710017,8.3136,-45.961395,-36.442646,4.9348035,4.7229867,4
297,0.8843019,1.0060955,-9.800306,-7.8372183,0.955508,3.6974967,5
298,0.8219098,0.490214,-8.134912,-6.468929,0.90299165,3.2493515,5
299,1.2289675,1.6435667,-14.242454,-11.341782,1.368331,4.2996054,5
300,3.7654984,17.230366,-72.810684,-58.436848,9.266951,2.7166805,1
301,4.542688,19.312498,-86.7006,-69.02637,10.126003,4.2092314,1
302,4.5552206,12.974813,-63.164318,-50.086426,7.3364515,3.8044758,1
303,1.011677,0.7253244,-9.746239,-7.728072,1.1523547,3.1811738,5
304,3.284143,10.971206,-53.555515,-42.818634,5.936025,4.1326623,1
305,2.014114,2.3563752,-17.110367,-13.443111,1.9881954,3.881286,5
306,6.395345,22.239868,-98.57153,-78.65609,11.967907,3.1878307,1
307,0.89167285,0.27077973,-7.8423853,-6.120955,1.0145304,2.67511,5
308,4.1040072,16.372467,-71.78471,-57.363796,8.822737,2.481701,1
309,4.500545,15.320026,-73.10504,-58.026535,8.092465,4.441642,1
310,0.17888157,-1.216011,0.6065499,0.4997509,0.2989567,1.1595794,3
311,3.6318362,15.131393,-68.45666,-54.74823,7.2664638,4.713763,1
312,1.4462198,2.0438814,-16.067598,-12.813452,1.5616,4.6105723,5
313,0.80237234,0.09646785,-6.5535274,-5.1911697,0.9356995,2.800356,4
314,2.1030595,1.97025,-17.260115,-13.552583,2.1564233,3.879394,5
315,0.03999236,-1.2446443,1.2929704,1.0203218,0.19119537,0.8312234,2
316,0.12009339,-1.4387534,1.2947122,1.0610144,0.26972014,1.3145473,3
317,1.5022027,2.1735415,-15.928047,-12.593882,1.5929384,4.733624,5
318,1.6148608,2.3690934,-17.266735,-13.663982,1.691038,4.867507,5
319,4.408909,13.786862,-68.52304,-54.230347,7.715959,4.14496,1
320,3.0339062,14.732836,-68.07005,-54.46541,7.9450307,2.7743008,1
321,0.11195247,-1.3727038,1.366861,1.114558,0.25842535,1.0570565,2
322,1.3682721,0.94495285,-11.425819,-9.00162,1.4376982,3.2066705,5
323,1.59,2.4131937,-15.937883,-12.746603,1.5397028,4.858488,5
324,0.61691594,0.15914416,-6.4240794,-5.193731,0.8088929,3.1533878,5
325,0.5474695,-0.7759664,-1.9241544,-1.4265509,0.6466935,1.6021726,4
326,1.9090118,2.7786384,-19.903307,-15.696048,1.8945621,4.8483806,0
327,0.71826017,-0.47824287,-3.6600919,-2.814533,0.748687,1.7290628,4
328,5.154773,15.84107,-74.49052,-59.30682,8.881603,4.4674306,1
329,1.044006,2.143045,-16.701805,-13.292071,1.198945,5.0011473,4
330,0.2969521,-1.1791097,1.0565971,0.8016068,0.27837682,1.1117882,3
331,1.0458789,1.2994944,-11.688937,-9.284746,1.2503104,3.955719,5
332,2.9044201,3.6601005,-23.993431,-18.93454,2.7681968,5.0796037,5
333,3.8407426,4.6564174,-31.726555,-24.70383,3.4958436,4.311902,0
334,2.0768366,2.1906338,-19.216595,-15.075103,2.1274207,4.233271,5
335,0.76617134,0.12657356,-6.8529224,-5.409813,0.89960754,2.8393977,4
336,3.871446,12.074927,-59.712578,-47.58941,6.6826534,4.111194,1
337,1.914542,2.139009,-17.70496,-13.852111,1.8949561,4.181161,5
338,3.371856,14.545844,-66.95687,-53.82454,6.669016,4.8891516,1
339,3.5428922,13.203347,-59.5418,-47.9939,5.806729,6.4195485,1
340,1.6595119,2.2542133,-17.002289,-13.477729,1.7371898,3.7575445,5
341,0.88902366,1.6472405,-14.715639,-11.610394,1.0473952,3.822127,5
342,0.6634171,0.3418013,-6.893614,-5.5005007,0.7739071,3.0359128,5
343,1.3527346,1.7467481,-13.674573,-10.821108,1.3841547,4.1769223,5
344,0.112429425,-1.4686236,1.3455057,1.1062152,0.26960933,1.2461106,2
345,4.7841983,21.275227,-94.71922,-75.45594,10.984568,3.388951,1
346,1.2748181,0.9659556,-10.7391205,-8.504857,1.3375686,3.352189,0
347,1.0333045,0.3495947,-8.311035,-6.551639,1.1680473,2.5140414,5
348,0.73860025,0.7633897,-8.842365,-7.0912075,0.89979005,3.6913214,5
349,4.053976,16.164618,-73.20389,-58.49535,8.6613655,3.9224856,1
350,0.88604057,0.8279172,-9.7283945,-7.775054,0.9989674,3.0804124,5
351,2.5492277,13.250922,-58.89251,-47.739,6.8783026,2.6025488,1
352,4.4184833,20.518213,-95.481026,-75.8993,10.261604,4.346378,1
353,1.6543767,2.4997454,-16.984428,-13.587833,1.6022677,5.091425,5
354,0.6856034,-0.19177437,-5.311689,-4.161514,0.81565267,2.3840272,4
