,0,1,2,3,4,5,true
35,5.054347,-9.110874,-7.251661,-9.86201,7.8162203,-0.65134484,4
36,-5.697773,2.6061327,-4.4005895,1.0805871,-4.6872897,10.160005,5
37,1.9232244,-8.517689,-6.7667184,-4.9862084,-4.1175995,13.312589,5
38,-4.4906764,22.036325,-2.709544,-3.3159945,-3.362676,-3.5284884,1
39,-6.166244,-2.4266512,-10.690053,-6.6022677,1.6786062,13.470496,5
40,-2.0904155,-4.182577,-5.703851,-5.5193014,-3.7588246,14.45518,5
41,-4.138491,18.461107,-3.6517527,-2.9586818,0.16153336,-5.7181926,1
42,13.733198,-3.3634098,-6.2374787,-8.524913,1.2164838,-5.876822,0
43,13.141848,-11.746176,-6.2918577,-8.518819,5.184773,-4.0415583,0
44,-0.48344675,-9.472192,-5.0143495,-8.785271,-2.555002,15.640678,5
45,-4.8944116,20.751316,-6.2288737,-3.8835979,-3.566638,1.0053471,1
46,-4.185798,16.729658,-2.5079157,-1.4679236,7.219842,-10.610676,1
47,6.2296457,14.896862,-3.6617596,-5.926721,-5.8365574,-5.220006,1
48,-3.907141,18.293444,-2.6350775,-3.6960125,-3.73251,0.5437174,1
49,-4.4300714,-1.8417003,-4.4827,-5.7698526,-2.5686953,12.804671,5
50,-3.4838228,-6.571507,-4.0919356,0.42417142,-5.211218,16.038996,5
51,0.49561968,-9.910857,-8.022017,-7.4607058,4.0231967,10.680126,5
52,3.2435367,9.005459,-5.3513684,-5.6836843,-5.310866,2.437203,1
53,0.25967884,-1.2330482,-6.1911654,-9.180608,5.5191307,1.774747,4
54,-0.98112154,2.5342233,-10.416419,-8.466286,-4.284939,9.955015,5
55,-0.07902629,20.063608,-3.691467,-4.5117373,-7.437054,-1.3503578,1
56,0.52448785,-12.039825,-5.9619756,-9.101266,7.585472,7.415236,5
57,-3.9502316,-6.3283615,16.867762,4.262095,6.390663,-7.760281,2
58,-4.083139,17.82192,-3.6930978,-4.353663,-3.811041,-0.9784175,1
59,11.189933,-7.631563,-10.728519,-9.691536,0.6137788,3.7646468,0
60,2.8435876,-6.1838036,0.063518666,-8.075631,14.73106,-11.346862,4
61,3.4902956,-8.340654,0.36638406,-4.3608212,11.695968,-8.301571,4
62,-4.2340636,23.035585,-2.5489278,-3.7447522,-4.1835475,-3.6857395,1
63,-3.9102833,-6.479916,-4.6985583,-2.5020926,-4.033167,16.696644,5
64,-1.76248,-2.6844685,0.4404954,-5.7968874,10.228294,-4.813235,4
65,0.33146107,16.712461,-1.7293512,-5.889257,-0.45991564,-7.4535146,1
66,-4.520159,-6.0508623,-5.7582507,-0.38244697,-3.359567,15.535628,5
67,-5.4138618,-0.70375866,-4.0121675,-7.2636824,-0.73100626,12.368543,5
68,-0.7259925,-9.555461,-5.566978,-4.1849446,-2.2871768,15.204195,5
69,1.7743512,-6.672737,-7.0350437,-6.708068,-3.4051983,12.666661,5
70,-0.35864446,18.195944,-4.164202,-3.2826886,-1.2244626,-5.9244976,1
71,-3.4025784,15.623284,-3.6629322,-5.318975,1.0525107,-4.6371717,1
72,-3.6416247,-4.141737,-3.0988305,-8.935055,-2.9938943,15.432731,5
73,-1.9411978,-9.28088,-6.3501368,-5.6353855,13.79026,-1.0178592,4
74,-1.4058504,16.38653,-4.0951524,-5.7645445,-4.7649717,1.332743,1
75,4.732804,-9.40275,-9.317078,-8.136604,-1.1897365,8.791099,5
76,-4.1923904,19.758577,-5.0661736,-3.2417934,-2.0086927,-1.5712084,1
77,-4.553563,19.997744,-1.544113,-2.594996,-2.5462854,-3.1600144,1
78,-5.8917456,17.736256,-6.3528934,-4.4899287,-3.203595,3.683728,1
79,-4.028329,-9.150332,15.649036,3.4177434,4.867306,-4.3762283,2
80,-7.184982,19.637556,-3.962196,-1.7865381,-5.3090243,2.5948489,1
81,-0.9805336,-0.32308242,-10.575754,-4.642228,-5.938289,14.481528,5
82,11.354923,-10.569197,-7.9348803,-7.9816337,-0.6321101,2.0022366,0
83,-4.882109,-5.0459,-7.7943387,-4.284884,-1.463607,15.628992,5
84,2.3432086,-10.672692,-5.3465314,-3.4611866,-1.4258728,10.30646,5
85,0.7988424,-11.620475,-5.3321157,-4.9900594,9.677917,0.9288038,4
86,1.1592385,18.707706,-2.5807214,-2.8220618,-5.19005,-5.7798767,1
87,-0.7687562,-10.094551,-5.1054816,-4.3728185,3.278568,8.102706,4
88,0.29376048,-9.661987,-6.893289,-8.015283,1.7138007,10.788195,5
89,1.1398385,-10.279068,-8.447463,-7.286056,0.60323656,13.542682,5
90,-2.9313512,-6.3260403,-11.722639,-2.4972103,14.921993,-1.0322486,4
91,-6.873257,-3.9505496,-11.148063,-8.204457,4.7989173,12.398232,5
92,1.0313481,-8.205353,-6.8557773,-1.1706201,-6.9009714,15.276076,5
93,-2.1554482,16.599508,-4.268648,-4.5355525,0.5996214,-4.616266,1
94,-8.397988,-5.3796287,3.3649893,14.780734,-3.8026116,4.614535,3
95,-0.0073076244,-5.7240744,-9.705738,-4.3946633,-2.882672,13.045248,5
96,1.483088,17.379616,-5.406487,-5.5329995,-3.4722402,-5.157363,1
97,-3.656453,-2.2999861,-8.102124,-5.1355014,-2.7686923,14.154513,5
98,-0.7656182,22.114588,-2.318977,-4.326924,-5.897296,-3.7697694,1
99,3.6329358,17.045553,0.25568378,-4.702869,-8.308253,-3.3672955,1
100,8.08671,-6.974766,0.99562395,-9.779843,8.604598,-8.487632,4
101,-3.7188497,-7.457897,-5.2303867,-2.889741,0.070651025,13.699357,5
102,-0.35352346,-4.2093997,-5.8904076,-4.6992335,-6.820158,15.405385,5
103,-4.8634133,-7.399605,-8.139458,-7.0024,1.083771,13.886611,5
104,-8.568613,0.9053516,-6.685537,-1.4460223,-3.824597,15.419306,5
105,-3.005655,-0.85713345,-3.1310008,-9.368267,-5.4250574,15.942061,5
106,2.8934107,15.176053,-3.6607945,-5.48795,-4.3077374,-5.33579,1
107,-3.3392754,22.553307,-3.826968,-2.7240007,-4.75021,-3.219599,1
108,2.1298983,-1.8476332,-7.512237,-8.405414,-3.9016645,12.486552,5
109,-2.79962,-6.152991,-5.300195,-4.2513604,-4.8930597,16.388102,5
110,-1.3656069,-4.0315533,-9.069052,-5.7192535,-3.4421325,15.333413,5
111,-6.609429,-4.1913447,5.9547462,12.587567,-0.38946995,-2.582431,3
112,2.4154468,-7.049982,-5.407704,-5.9444118,-0.30792588,8.433753,4
113,-1.3748964,-0.9360111,-6.330317,-2.6798334,-6.6977386,12.114659,5
114,11.145691,-3.4429882,-5.699205,-9.741366,4.977395,-6.299395,4
115,-1.7773755,-6.0569296,-3.8681755,-2.1733477,-5.455207,14.400466,5
116,12.569847,-11.35939,-5.5827613,-8.689131,1.8267133,-0.41518566,0
117,2.8623497,-6.3832664,-8.863197,-9.083859,4.5611343,3.1830637,4
118,-6.3776393,21.14749,-5.028935,-2.5638182,-3.0665565,0.8696878,1
119,-2.5113165,-8.486934,-7.6499395,-0.48742047,-1.9948704,12.605054,5
120,-4.750347,-8.082087,-11.454885,-5.328729,5.363382,12.52385,5
121,-3.842422,0.27980724,-9.926852,-6.2278857,-0.049868494,9.9683485,5
122,14.233055,-10.584108,-5.9512153,-9.246232,3.3113968,-2.252745,0
123,-1.4711909,-6.235982,20.072369,3.9800012,0.33252046,-5.730064,2
124,-0.87024814,-7.172165,17.925291,5.1512933,-1.3406699,-4.018581,2
125,3.6228602,-10.49906,-6.9959016,-9.783372,8.510632,0.863574,0
126,-0.23761758,-3.878744,-3.649735,-3.0697944,-6.7923555,12.931136,5
127,-3.4217563,-7.213805,-5.0093546,-4.01464,-4.2121196,17.279032,5
128,-3.8851225,14.73472,-0.57638925,-2.5672567,2.359285,-7.471157,1
129,-1.7215192,-11.366835,-0.5536069,-6.3178377,12.266291,0.5908196,4
130,2.238985,12.531151,-1.8305818,-4.998239,-1.4362013,-6.3012614,1
131,-5.581577,-5.5690813,-8.08948,-3.8570297,-2.0043514,15.635609,5
132,-4.414613,20.907612,-3.3575292,-3.3312476,-6.064787,1.0230626,1
133,-2.378609,-9.136241,-6.164497,-3.3048947,-0.80099493,14.682734,5
134,-4.48659,19.728792,-2.167452,-2.4489772,-4.2150545,-1.916563,1
135,14.481643,-1.6020803,-4.975103,-8.51298,1.2313341,-6.916627,0
136,-3.8149307,-9.891284,-5.771886,-4.059565,-0.59400904,15.134783,5
137,-1.8943331,21.946764,-3.8456242,-2.4182541,-5.0417185,-4.2600746,1
138,-2.348319,-4.4610133,-3.9113338,-5.8878207,-1.9324827,12.0000305,5
139,13.474724,-15.000037,-2.1928577,-7.4811044,2.9087584,-1.4613605,0
140,-1.1965142,21.52132,-3.3194964,-3.31976,-5.6526604,-2.8522913,1
141,-1.0095491,18.014933,-2.8809712,-3.2069564,-3.5383847,-4.9058404,1
142,5.341722,-13.9383955,-9.8708935,-6.138927,9.598795,1.2629166,4
143,-0.49604967,21.52387,-3.114155,-2.967193,-5.287754,-4.0403905,1
144,1.8706325,-7.9111323,-8.414942,-9.488384,8.017949,3.3182437,4
145,4.8000326,-8.37628,-5.0774894,-9.961491,9.217206,-2.3660069,5
146,-3.5202456,-3.3488343,-7.063276,-3.903483,-3.560412,11.973973,5
147,-6.578482,-3.9314296,13.298375,5.867577,2.7318587,-4.853301,2
148,-2.0654557,-6.783538,18.46242,6.4104075,-0.2908661,-5.202051,2
149,-4.1542797,-1.8492286,-2.125955,10.479844,-2.3862946,1.069366,3
150,-5.4623656,22.08378,-3.0384526,-2.0005727,-2.5235822,-3.4619253,1
151,11.256811,-6.6216164,-7.679511,-7.1128125,-1.9421467,0.20822087,0
152,-1.9989278,-9.808464,15.139856,2.2566473,5.0958047,-5.2702403,2
153,-5.498419,-6.5335746,-6.679066,-5.0839887,0.4570777,14.049235,5
154,-4.451263,19.589472,-4.1500163,-5.3999486,-2.4447417,-1.3978883,1
155,-6.082006,-3.610171,-4.754788,0.5480552,-4.170207,14.537895,5
156,-0.11159661,16.790304,-3.2685196,-4.655952,-3.716574,-3.918175,1
157,-3.880267,-6.281836,-2.588711,-5.023105,13.2908325,-1.4982362,4
158,1.3861223,3.5875032,-5.537228,-5.4872127,-4.434822,7.842227,5
159,-1.5434128,-4.0665026,-7.1906433,0.9736645,-4.9381084,13.201382,5
160,-4.329733,1.0405095,-6.5835824,-4.468929,-4.7379637,14.623438,5
161,-1.4947875,-8.868416,-11.240922,-9.8261595,1.6805315,12.908067,5
162,-5.0621676,23.626013,-3.1621764,-1.4298105,-4.1474056,-3.4992101,1
163,-4.765305,-6.2173004,-8.44104,-4.750341,0.91946983,14.705414,5
164,0.9959464,16.601637,-1.2714218,-5.3561406,-0.9150143,-7.433217,1
165,-8.109732,19.138342,-3.0639265,-0.9577961,-0.6697671,-1.1802555,1
166,-0.05140585,14.815111,-5.794577,-5.217444,-6.795134,4.023876,1
167,9.206043,-12.238337,-5.33194,-10.6799555,9.280203,-3.1315894,0
168,2.221,16.494293,-5.232399,-6.962589,-2.506246,-5.200105,1
169,-0.2580026,19.830605,-4.8807425,-6.0154896,-2.1602788,-4.605637,1
170,-2.8857365,20.827654,-3.1137936,-5.393129,-6.2526045,0.4144699,1
171,11.401304,-3.9156988,-4.988848,-9.759205,0.29472804,-3.584273,0
172,-7.2312036,18.97077,-6.4964685,-3.8840394,-1.7028704,2.896874,1
173,-1.0418743,-10.237499,-6.9006195,-3.1887686,-1.338001,15.283493,5
174,-2.5621653,-4.87636,-3.6204536,0.49065462,-7.200085,13.727473,5
175,2.2978585,17.878223,-2.5998657,-3.9640687,-6.300976,-3.8796713,1
176,9.771978,-15.08017,-7.498391,-5.0268545,4.2088118,0.002311863,0
177,-4.9367275,20.2885,-1.5707985,-3.0233936,-1.8003467,-4.4135647,1
178,-3.173928,-6.2098722,-8.748304,-3.315659,-1.2426908,14.143931,5
179,-2.978651,-8.003073,6.248015,8.722199,3.6738577,-5.408995,3
180,-4.438859,-3.6025043,-7.294597,-5.566194,-2.8975596,16.212467,5
181,-5.0794883,18.81421,-4.2943783,-1.5078762,-0.09667828,-5.398399,1
182,13.667885,-14.947703,-2.082568,-5.6561103,-0.47069153,0.41970173,0
183,-2.2166643,-5.74858,-8.297522,-7.7797904,-1.5916314,12.984727,5
184,-2.5835793,-4.5328383,-9.467297,-6.8203025,-2.1790552,15.087013,5
185,-2.5470426,21.079645,-3.3925111,-3.224694,-3.7996156,-2.944155,1
186,-1.2753124,-4.034584,-5.545902,-4.491694,-5.4106245,15.881541,5
187,-4.3177047,-1.9586892,-5.1561055,-4.9708276,11.00563,-1.755942,4
188,-2.939217,10.755688,0.39166716,-3.0589676,4.804278,-8.2891245,1
189,-4.339684,21.072033,-2.922079,-2.9780226,-4.8027716,-1.1174514,1
190,-4.919635,-4.014432,-4.0419817,1.0012255,-0.94080293,8.740206,4
191,13.95183,-10.664363,-1.0711653,-10.122062,1.5681175,-3.0952878,0
192,-1.135157,16.901728,-4.3721504,-6.2180066,-2.7653823,-1.9134188,1
193,-3.9396808,0.26915726,-7.605261,-4.238183,-7.408724,16.580526,5
194,-4.9860435,-7.7046785,-5.137935,-2.4301183,-0.588626,14.978895,5
195,-2.4243786,-8.703238,-3.7853637,-3.3539693,-3.2531464,14.84232,5
196,-4.743403,-5.8243084,8.574892,13.893853,1.944397,-6.2663894,3
197,-3.1225672,17.231691,-3.6951246,-5.9021897,0.6724019,-4.7681737,1
198,10.567471,-7.041053,-3.4280283,-4.2083764,5.4863505,-7.5088115,4
199,-1.1216341,-3.4604137,-3.4476125,-4.877462,14.215546,-5.71205,4
200,-5.6611714,-10.719263,-9.98621,-5.8719616,13.108838,6.2707815,4
201,-1.5989963,-8.462665,-5.0621285,-1.9675896,-3.7936819,15.561732,5
202,0.17499201,12.8648615,-7.916902,-6.54135,2.671034,-5.7120337,1
203,-0.29711705,-6.1548653,-8.588348,-7.2893877,-2.592529,12.237491,5
204,12.530918,-13.528946,-3.5906174,-8.849584,5.47606,-1.767207,0
205,-4.6163344,20.607151,-3.4610188,-3.5077584,-4.840661,0.0413687,1
206,-0.98600274,-7.461156,-1.0889496,-4.6546926,13.463762,-4.523993,4
207,-1.6874381,-5.905178,19.330246,6.7474737,-2.3617568,-4.378695,2
208,-4.916755,16.914948,-1.0064819,-2.7836702,0.8535558,-5.3854456,1
209,-0.38413718,-6.016872,-10.03778,-8.07396,0.31315398,11.602688,5
210,14.662728,-5.015112,-2.8646085,-8.813041,-3.8992295,-1.680755,0
211,-3.1783426,-6.9595456,-3.7547092,-0.92287135,-4.837827,15.022777,5
212,-1.133194,12.483154,-5.5979595,-5.947058,-3.8631797,-0.5713036,1
213,-1.1399741,-3.2703955,-3.1378014,-10.24878,-4.9870496,14.952819,5
214,-1.5667087,-9.470455,-6.48561,-1.4296806,-1.699722,14.500567,5
215,0.5071857,-8.511576,-8.063306,-4.382298,6.5470963,3.1052694,4
216,-6.2313476,18.332417,-6.812739,-4.3194537,-1.6000261,2.1599033,1
217,-0.370543,21.388494,-2.6879373,-4.4749966,-2.5657399,-6.3564844,1
218,0.45340127,18.038822,-1.0662497,-3.7349572,-1.8421843,-7.2539067,1
219,14.811859,-6.9952464,-6.189036,-7.713956,-2.1717534,-0.6125136,0
220,-1.3750898,20.969378,-3.0138576,-5.327774,-3.490492,-3.9033856,1
221,0.040335562,18.433008,-3.407508,-4.910468,-6.4670796,-1.8669333,1
222,-2.6973596,19.544596,-0.41808596,-2.3991663,-4.2398953,-4.8371043,1
223,-0.20707023,-7.9384127,-6.126495,1.2339251,-1.9039118,10.438584,5
224,1.3692976,-8.055891,-5.8347983,-5.2535243,-5.136732,16.131924,5
225,5.2594776,-7.1195917,-7.4635544,-7.6895204,-5.5736246,11.765368,5
226,10.79961,-4.4722867,-2.4492726,-13.415629,-1.4099759,0.3612426,0
227,7.5672417,-6.8564596,-10.078917,-9.062417,1.346643,3.9298651,5
228,-6.0591836,20.395842,-2.0071034,-3.067453,-4.892614,0.7631875,1
229,-5.49423,-12.135395,-8.860768,-4.8777614,13.357563,4.930947,4
230,-5.0026107,18.643099,-3.491566,-1.213366,1.9486117,-6.466842,1
231,-1.8010066,-0.17301476,-9.330496,-5.5778823,-3.3076615,13.342429,5
232,-3.348983,-9.299796,14.613311,3.41034,5.030369,-4.8537354,2
233,0.30869973,18.504206,-2.681232,-3.792222,-3.9943125,-5.2825003,1
234,-1.476495,-7.1480956,15.524002,0.39342716,1.8160877,-3.5512154,2
235,8.491801,-15.019249,-2.8656187,-5.8419337,0.631755,4.0871634,0
236,-0.59684443,-6.595933,-3.490604,-0.82873577,-6.86628,12.488267,5
237,0.46055079,-10.804746,-6.3776765,-3.6152866,-0.27231395,11.030631,0
238,-5.436335,17.534147,-4.969378,-5.1471114,-6.8295374,5.8399634,1
239,-1.3596097,1.0410624,-8.925441,-5.7713523,-6.9690127,14.343711,5
240,3.0441568,-0.45394376,-7.3667946,-10.281074,7.7634077,-0.55840766,4
241,-2.139619,19.618406,-4.768849,-3.9062474,-5.081047,-0.37246734,1
242,4.0365987,12.976986,-4.055863,-6.352544,-1.2826912,-5.9480743,1
243,-1.8794326,-7.3333273,-9.2792225,-7.2097974,0.51640844,12.963882,5
244,-4.851869,20.640074,-5.2705216,-2.4106963,-0.58613867,-2.8766859,1
245,-4.4356675,-6.631162,-6.263947,-4.4792104,1.5025177,10.657462,5
246,2.6603982,17.578264,-3.7848399,-5.6327286,-5.4816914,-2.6058528,1
247,-1.2380373,-7.1036367,18.39651,5.974851,-0.82102376,-4.819301,2
248,-0.6577824,-1.952741,-8.8018265,-5.4336524,-2.384302,11.093093,5
249,-5.906163,17.751276,-3.8324978,-1.9995805,3.8809059,-8.034125,1
250,-0.51236224,-4.566555,-9.347719,-5.3552155,-4.6891055,13.795085,5
251,5.2804365,16.016405,-5.104524,-7.357247,-4.581729,-4.0610023,1
252,-4.2833076,-6.8752813,7.9893613,11.510878,2.2011251,-4.711292,3
253,-3.4734895,-4.7264285,-4.7415752,-5.9451156,-3.5284595,14.246366,5
254,-5.502821,17.870337,-3.7029488,-3.8617985,-3.3059676,1.7297393,1
255,-1.8581573,-6.8814816,15.575007,-0.830362,-0.16500542,-0.33139178,2
256,13.017229,-11.182866,-8.234753,-10.196787,0.9386693,1.1723611,0
257,-4.1824713,22.291101,-3.161124,-2.4810011,-5.1847687,-1.8359209,1
258,0.04862758,-11.408101,-5.6267705,-5.3287992,3.2662127,8.485643,5
259,-3.372185,-4.7267156,-7.4565043,-5.009313,-1.4425778,13.9806795,5
260,-3.4441283,16.991968,-7.4214725,-5.834683,1.6288152,-4.15715,1
261,-7.431663,-0.44870457,-4.893398,0.09716429,-3.438608,14.65384,5
262,-3.282146,16.52226,-5.4362507,-4.4879274,-3.4989629,-0.1930652,1
263,9.46934,-7.145043,-3.0361779,-7.694958,9.43581,-9.336162,0
264,-6.0761414,14.633808,-4.39041,-0.46987993,-1.0238067,-1.9768926,1
265,-3.894652,-7.735119,-11.851872,-0.51576483,16.346111,-2.0691314,4
266,-5.73896,-10.071152,-7.4813976,-5.4818993,9.091995,7.3010335,4
267,-1.266699,-4.7348366,-8.436117,-3.6441655,-5.0944033,15.190579,5
268,-0.53759074,-3.700442,-9.543219,-8.370539,9.491083,2.9325602,4
269,-5.477958,21.195808,-3.5572073,-2.0889494,-4.6244345,-0.2969966,1
270,-8.676133,18.243359,-4.7513614,-2.5483057,1.0756038,-0.22167626,1
271,-4.807738,-4.932873,-3.700313,-2.606292,-3.3180792,15.429315,5
272,-5.639693,16.18618,-1.7481165,-3.2847636,-0.071805894,-2.621956,1
273,-6.413219,-4.9086633,6.127071,12.937234,0.17874715,-3.379862,3
274,-5.0686107,-6.2023177,-3.8936508,0.683038,-3.9483497,15.601674,5
275,-5.523755,20.263718,-4.861954,-3.025757,1.023131,-3.6161842,1
276,-1.2418028,-10.228825,15.7944565,5.4040713,2.4779384,-4.214058,2
277,-5.6488385,-1.9365617,-11.309589,-5.754394,-1.3216805,15.062507,5
278,-1.9904468,20.289759,-3.9688241,-4.035365,-5.176879,-1.2451135,1
279,6.309415,-13.9679575,-5.785345,-8.36164,2.7234209,8.073828,5
280,13.99854,-12.495569,-5.4419236,-8.3683,1.4144994,-0.6456119,0
281,6.950289,-10.430582,-5.387918,-6.4511237,7.3514833,-2.8728673,4
282,-0.9721016,-4.920748,-6.095281,-4.545161,-3.2246923,12.555699,5
283,0.15958685,-6.393292,-3.123864,-4.528688,2.3950863,5.6659756,5
284,1.2977576,15.838982,-5.732079,-6.111863,2.5659363,-8.187435,1
285,-2.5109062,21.12002,-2.6688082,-3.2405658,-3.386843,-4.412148,1
286,-6.0487514,-4.2527905,13.293316,5.380337,2.989895,-4.8899417,2
287,-4.763877,-5.911949,8.510849,13.814269,1.974006,-6.1792536,3
288,-4.2775397,-11.16457,-8.89303,-3.5915282,10.902479,4.0013747,4
289,-4.0326633,21.043463,-2.6127388,-2.862438,-4.475791,-1.9554398,1
290,-0.49928576,18.09901,-4.13198,-4.27246,2.4696023,-10.862454,1
291,-2.0100617,-11.572794,-6.9966507,-4.2998667,11.698635,3.1112316,4
292,-4.5308084,-6.7676,-11.250523,-3.5774157,-0.46147493,16.253813,5
293,-5.9616456,-0.4399676,-9.4397745,-5.8492513,-3.022187,14.833501,5
294,-4.5315523,-11.318192,-8.115238,-5.2977033,13.829042,4.222997,4
295,-2.8410482,-7.2791715,-7.452444,-7.3016605,2.3081198,13.007848,5
296,4.072405,13.199694,-4.6754045,-5.6022787,0.14752793,-9.245215,4
297,-4.050241,-8.972879,-3.5537915,-0.99939775,-3.0761619,15.95859,5
298,1.1704454,-7.132922,-9.325173,-3.8627849,-1.7798989,11.94098,5
299,-3.5483649,-6.1654778,-9.554644,-4.975034,3.256729,10.378197,5
300,2.1171741,17.10483,-5.84625,-5.3637776,-7.5735683,-0.39812833,1
301,0.68599916,21.707888,-2.4468606,-4.103191,-4.572919,-6.4545827,1
302,1.9731103,13.367007,-7.368029,-7.942337,4.0186243,-7.264566,1
303,-5.970136,-5.8360677,-7.531158,-4.592582,-0.7175262,16.203363,5
304,4.831125,15.719406,-6.0970073,-3.5103943,-2.9759197,-6.150029,1
305,-5.105105,3.1927626,-6.245723,-4.1175423,-6.9883237,15.834205,5
306,-5.395653,20.576994,-4.4129634,-3.294349,1.6785681,-6.782587,1
307,-4.0659738,-4.2002435,-3.673879,-1.7176106,-3.750847,13.141267,5
308,0.35388193,18.88864,-5.9483237,-6.3744416,-1.1560338,-4.538629,1
309,0.70973504,19.309576,-3.2403398,-4.6453557,-4.506632,-4.8919845,1
310,-3.2776172,-7.205479,4.259417,10.2966795,0.48126855,-2.7627785,3
311,3.1448572,17.72959,-3.2969909,-7.369001,0.7669759,-9.767432,1
312,-5.13676,-7.744975,-7.082067,-1.4290512,-0.43262383,15.188136,5
313,-1.2125967,-10.75707,-8.363474,-3.1367393,13.33066,-0.5479507,4
314,-0.15751389,-4.8637543,-7.8184686,-3.75025,-5.6491294,14.1529,5
315,-2.6436036,-9.354632,15.165348,3.3001184,4.8116746,-5.3790717,2
316,-5.257821,-5.7696376,6.4042134,12.080165,0.5153869,-3.8891459,3
317,-8.00659,-2.4655716,-8.443767,-5.908883,0.8570914,14.2387,5
318,-4.000812,-2.6572006,-4.404446,-1.4423716,-6.012638,14.454553,5
319,-2.5507166,18.68804,-5.487942,-6.6554837,-3.1793392,-1.256925,1
320,-8.733156,19.037764,-2.2737277,-0.3256177,2.5367296,-4.971556,1
321,-3.4731462,-4.2203655,17.890888,4.649551,4.4500556,-7.1425447,2
322,-1.0818148,-2.0461197,-5.109814,-11.043889,-2.768654,12.800342,5
323,5.07044,-12.566343,-5.270536,-4.6202035,-1.2873507,8.276691,5
324,-2.9911602,0.6795142,-7.4995427,-4.3682,-8.281559,16.446095,5
325,-1.3392823,-6.021022,1.1642914,-5.4678016,12.2097435,-4.0855846,4
326,11.112894,-8.02421,-8.060758,-10.455253,-1.1734792,3.7714484,0
327,10.030697,-12.62591,-5.096203,-8.594314,5.7385025,-3.336715,4
328,0.16431141,12.547192,-3.3024657,-6.6067424,3.5014246,-7.460776,1
329,-2.2170737,-3.8565152,-5.8727264,-8.047237,13.250523,-1.4178306,4
330,0.61905015,-8.657358,0.4124023,7.841536,2.2496498,-3.2211359,3
331,-6.2169194,3.5550966,-6.2588353,-4.80086,-2.4153316,13.237771,5
332,-3.0024326,-1.9013395,-7.539666,-4.436435,-6.738549,16.655231,5
333,13.36095,-12.045095,-3.4174712,-6.6757307,4.9451456,-5.0937243,0
334,-4.1440797,-8.434414,-7.861145,-5.9828076,2.6382353,13.949033,5
335,-1.701851,-9.986772,-8.0360565,-3.9731143,16.095388,-2.368398,4
336,-6.5716467,21.055166,-5.6707997,-2.501292,-0.7382738,-1.785606,1
337,-6.2726955,-3.913692,-5.816736,-4.4076114,1.1052396,13.137513,5
