,predict,true
1276,1,1
1277,5,1
1278,1,5
1279,5,1
1280,1,0
1281,1,5
1282,1,3
1283,1,1
1284,1,5
1285,1,4
1286,1,1
1287,1,4
1288,1,1
1289,1,4
1290,2,1
1291,1,5
1292,1,4
1293,1,1
1294,1,4
1295,1,0
1296,1,3
1297,1,1
1298,1,0
1299,1,0
1300,1,1
1301,1,5
1302,1,1
1303,1,1
1304,1,5
1305,5,5
1306,1,4
1307,1,0
1308,1,4
1309,1,0
1310,1,1
1311,1,5
1312,1,1
1313,1,5
1314,1,5
1315,5,5
1316,1,0
1317,1,1
1318,1,1
1319,5,1
1320,2,5
1321,1,5
1322,1,5
1323,1,5
1324,1,5
1325,1,3
1326,1,5
1327,1,4
1328,1,4
1329,1,3
1330,1,4
1331,5,4
1332,2,2
1333,1,1
1334,1,5
1335,1,2
1336,1,5
1337,1,5
1338,1,0
1339,1,5
1340,1,5
1341,1,5
1342,5,5
1343,1,1
1344,1,5
1345,1,4
1346,1,0
1347,1,0
1348,1,1
1349,1,1
1350,1,5
1351,1,5
1352,1,5
1353,1,1
1354,1,3
1355,2,4
1356,1,5
1357,1,5
1358,1,5
1359,1,4
1360,5,0
1361,1,2
1362,1,5
1363,2,1
1364,1,4
1365,1,1
1366,1,5
1367,2,5
1368,2,1
1369,2,2
1370,1,5
1371,1,5
1372,1,5
1373,2,4
1374,1,1
1375,1,4
1376,2,1
1377,1,5
1378,2,4
1379,2,0
1380,1,1
1381,1,1
1382,1,5
1383,5,1
1384,1,1
1385,2,5
1386,2,1
1387,1,1
1388,1,4
1389,1,1
1390,1,1
1391,5,1
1392,5,1
1393,5,5
1394,1,1
1395,5,5
1396,1,5
1397,1,3
1398,1,4
1399,2,4
1400,1,1
1401,1,5
1402,1,1
1403,5,5
1404,5,1
1405,2,5
1406,1,5
1407,1,0
1408,1,4
1409,1,5
1410,5,3
1411,2,1
1412,1,1
1413,5,0
1414,5,5
1415,1,1
1416,1,2
1417,5,3
1418,1,1
1419,1,4
1420,1,5
1421,2,5
1422,1,1
1423,1,5
1424,1,5
1425,1,5
1426,1,1
1427,1,5
1428,1,4
1429,1,5
1430,1,2
1431,1,4
1432,1,1
1433,1,5
1434,1,0
1435,1,1
1436,1,1
1437,5,5
1438,1,4
1439,2,1
1440,5,1
1441,1,3
1442,1,4
1443,1,1
1444,2,5
1445,1,2
1446,2,1
1447,1,5
1448,1,1
1449,1,1
1450,1,5
1451,2,1
1452,1,5
1453,1,5
1454,2,1
1455,1,0
1456,1,1
1457,2,4
1458,1,1
1459,1,5
1460,5,3
1461,5,5
1462,1,2
1463,2,1
1464,5,2
1465,5,1
1466,1,1
1467,2,1
1468,1,5
1469,5,5
1470,1,3
1471,1,5
1472,1,1
1473,5,1
1474,1,5
1475,1,1
1476,2,2
1477,1,5
1478,1,5
1479,1,5
1480,1,5
1481,1,3
1482,5,5
1483,1,4
1484,2,1
1485,1,1
1486,2,0
1487,1,4
1488,1,0
1489,2,3
1490,1,1
1491,1,2
1492,1,0
1493,1,5
1494,1,4
1495,1,1
1496,1,5
1497,1,5
1498,1,0
1499,5,5
1500,2,4
1501,1,1
1502,1,5
1503,1,5
1504,1,5
1505,1,0
1506,2,5
1507,2,5
1508,2,5
1509,5,5
1510,1,1
1511,1,5
1512,1,4
1513,2,1
1514,1,3
1515,1,2
1516,1,1
1517,5,4
1518,5,5
1519,1,5
1520,1,5
1521,1,5
1522,1,4
1523,1,2
1524,1,3
1525,2,5
1526,1,5
1527,5,5
1528,1,5
1529,1,5
1530,1,1
1531,1,5
1532,1,1
1533,1,5
1534,2,1
1535,2,5
1536,1,1
1537,1,2
1538,1,1
1539,1,1
1540,1,2
1541,1,5
1542,1,5
1543,1,2
1544,1,4
1545,1,5
1546,5,3
1547,1,1
1548,1,0
1549,5,0
1550,1,1
1551,1,0
1552,1,4
1553,1,2
1554,1,4
1555,5,1
1556,1,5
1557,1,4
1558,1,5
1559,1,5
1560,1,5
1561,1,4
1562,1,0
1563,1,5
1564,1,4
1565,1,1
1566,1,1
1567,1,5
1568,1,1
1569,1,1
1570,5,1
1571,1,1
1572,2,0
1573,1,2
1574,5,5
1575,1,5
1576,1,1
1577,1,2
1578,1,4
1579,1,1
1580,1,5
1581,2,1
1582,1,5
1583,1,1
1584,2,4
1585,1,1
1586,1,1
1587,1,2
1588,1,5
1589,1,5
1590,1,5
1591,1,5
1592,1,1
1593,1,5
1594,1,1
1595,5,5
1596,1,0
1597,1,1
1598,2,1
1599,1,1
1600,1,1
1601,1,2
1602,1,1
1603,1,5
1604,2,1
1605,1,5
1606,5,5
1607,1,4
1608,1,5
1609,1,1
1610,1,2
1611,1,1
1612,1,1
1613,1,5
1614,1,4
1615,1,1
1616,2,1
1617,5,5
1618,2,1
1619,1,1
1620,1,4
1621,1,1
1622,1,4
1623,1,5
1624,1,1
1625,1,5
1626,1,1
1627,1,1
1628,1,0
1629,2,5
1630,1,1
1631,5,5
1632,1,1
1633,1,5
1634,1,2
1635,1,5
1636,2,5
1637,1,5
1638,1,5
1639,5,1
1640,1,5
1641,2,0
1642,1,5
1643,1,5
1644,1,0
1645,2,5
1646,1,1
1647,1,5
1648,1,5
1649,1,5
1650,5,2
1651,1,5
1652,1,5
1653,5,4
1654,2,5
1655,1,5
1656,2,1
1657,1,5
1658,1,1
1659,1,5
1660,2,5
1661,1,3
1662,1,5
1663,1,0
1664,1,5
1665,1,1
1666,2,1
1667,1,2
1668,1,5
1669,1,0
1670,1,5
1671,1,5
1672,1,4
1673,1,0
1674,1,1
1675,1,4
1676,1,5
1677,1,2
1678,1,1
1679,1,1
1680,1,4
1681,1,5
1682,1,5
1683,2,4
1684,1,1
1685,1,1
1686,1,1
1687,5,5
1688,5,2
1689,2,0
1690,1,5
1691,1,5
1692,1,1
1693,1,2
1694,2,5
1695,1,1
1696,1,5
1697,1,1
1698,2,1
1699,1,5
1700,1,0
1701,1,1
1702,1,2
1703,1,1
1704,1,1
1705,1,1
1706,5,4
1707,1,1
1708,1,5
1709,1,5
1710,1,5
1711,5,1
1712,1,4
1713,1,4
1714,1,0
1715,2,5
1716,1,5
1717,1,5
1718,1,2
1719,5,4
1720,2,3
1721,1,1
1722,1,1
1723,1,1
1724,1,5
1725,1,1
1726,1,5
1727,5,5
1728,5,1
1729,1,5
1730,2,5
1731,1,5
1732,1,5
1733,1,3
1734,2,0
1735,1,5
1736,1,3
1737,1,5
1738,1,3
1739,1,2
1740,5,5
1741,1,5
1742,1,5
1743,2,1
1744,1,0
1745,5,0
1746,5,1
1747,5,5
1748,5,5
1749,2,5
1750,1,1
1751,5,0
1752,5,5
1753,2,5
1754,1,0
1755,5,1
1756,1,5
1757,5,5
1758,1,5
1759,2,4
1760,1,1
1761,1,1
1762,1,1
1763,1,5
1764,1,0
1765,5,0
1766,1,5
1767,1,1
1768,1,5
1769,5,3
1770,1,4
1771,1,4
1772,1,1
1773,1,1
1774,2,1
1775,1,1
1776,1,1
1777,2,5
1778,1,5
1779,1,4
1780,1,1
1781,1,5
1782,2,1
1783,1,1
1784,1,5
1785,2,1
1786,1,5
1787,1,5
1788,1,1
1789,1,1
1790,1,5
1791,2,0
1792,2,5
1793,2,2
1794,5,0
1795,1,5
1796,5,5
1797,1,1
1798,1,0
1799,1,5
1800,1,5
1801,1,1
1802,2,1
1803,2,5
1804,1,4
1805,1,4
1806,2,5
1807,1,1
1808,1,1
1809,5,5
1810,1,1
1811,5,2
1812,1,5
1813,1,5
1814,1,4
1815,1,5
1816,1,5
1817,5,0
1818,1,3
1819,1,2
1820,1,3
1821,1,5
1822,1,5
1823,5,5
1824,5,5
1825,1,1
1826,1,1
1827,2,5
1828,1,0
1829,2,0
1830,1,1
1831,5,0
1832,1,1
1833,1,5
1834,1,5
1835,1,2
1836,1,3
1837,1,5
1838,1,5
1839,1,4
1840,1,5
1841,1,1
1842,1,4
1843,1,5
1844,1,0
1845,1,5
1846,1,1
1847,1,1
1848,1,5
1849,1,2
1850,1,5
1851,5,0
1852,1,1
1853,1,0
1854,1,1
1855,1,4
1856,1,4
1857,1,1
1858,1,1
1859,1,4
1860,1,1
1861,1,5
1862,1,5
1863,1,1
1864,1,4
1865,5,5
1866,5,0
1867,1,1
1868,1,2
1869,5,5
1870,2,3
1871,1,1
1872,5,2
1873,1,1
1874,1,1
1875,1,1
1876,5,1
1877,1,2
1878,1,4
1879,1,1
1880,1,0
1881,1,0
1882,1,5
1883,1,3
1884,1,5
1885,1,5
1886,1,1
1887,5,5
1888,2,5
1889,1,4
1890,1,5
1891,1,4
1892,1,0
1893,1,1
1894,1,1
1895,1,0
1896,5,5
1897,1,5
1898,1,1
1899,1,1
1900,1,4
1901,2,4
1902,5,4
1903,1,5
1904,1,5
1905,1,1
1906,1,0
1907,1,1
1908,1,1
1909,1,5
1910,1,1
1911,2,3
1912,1,5
1913,1,2
1914,1,2
1915,1,1
1916,2,2
1917,2,0
1918,2,5
1919,1,1
1920,1,4
1921,1,5
1922,2,1
1923,5,5
1924,1,5
1925,1,1
1926,5,5
1927,1,5
1928,1,5
1929,2,5
1930,2,3
1931,1,5
1932,1,0
1933,1,4
1934,1,1
1935,1,5
1936,1,3
1937,1,4
1938,2,5
1939,1,0
1940,1,4
1941,1,4
1942,5,4
1943,1,5
1944,1,5
1945,1,2
1946,1,0
1947,1,4
1948,1,5
1949,1,4
1950,1,5
1951,1,1
1952,1,1
1953,2,4
1954,1,1
1955,1,4
1956,1,3
1957,1,1
1958,1,5
1959,1,0
1960,1,5
1961,1,5
1962,1,5
1963,5,5
1964,1,5
1965,2,1
1966,1,1
1967,1,4
1968,1,5
1969,1,2
1970,1,1
1971,2,1
1972,1,5
1973,1,0
1974,5,1
1975,1,5
1976,5,5
1977,2,0
1978,5,5
1979,1,0
1980,5,5
1981,1,4
1982,2,0
1983,1,1
1984,1,5
1985,1,0
1986,1,5
1987,2,5
1988,2,1
1989,1,1
1990,1,0
1991,1,5
1992,1,5
1993,5,1
1994,1,4
1995,1,1
1996,1,4
1997,5,5
1998,1,3
1999,5,5
2000,1,5
2001,1,4
2002,1,1
2003,1,1
2004,5,1
2005,1,2
2006,1,1
2007,1,5
2008,2,1
2009,5,0
2010,5,5
2011,1,5
2012,1,5
2013,1,5
2014,5,1
2015,1,1
2016,5,5
2017,1,5
2018,1,5
2019,1,0
2020,1,5
2021,2,1
2022,1,1
2023,2,5
2024,1,4
2025,2,5
2026,5,3
2027,1,1
2028,1,5
2029,1,5
2030,2,5
2031,5,1
2032,1,0
2033,2,5
2034,2,4
2035,1,1
2036,2,4
2037,1,1
2038,2,5
2039,5,5
2040,1,0
2041,1,3
2042,5,1
2043,5,5
2044,1,5
2045,1,5
2046,1,5
2047,1,1
2048,1,1
2049,1,5
2050,1,1
2051,1,4
2052,1,5
2053,1,5
2054,2,5
2055,1,0
2056,1,3
2057,1,1
2058,1,5
2059,1,5
2060,1,5
2061,2,2
2062,1,5
2063,1,1
2064,1,0
2065,1,1
2066,5,1
2067,1,1
2068,1,5
2069,1,5
2070,5,1
2071,1,1
2072,1,1
2073,1,1
2074,1,5
2075,1,5
2076,2,1
2077,5,1
2078,1,1
2079,1,1
2080,1,4
2081,1,1
2082,2,1
2083,1,5
2084,1,1
2085,2,3
2086,1,4
2087,5,5
2088,1,3
2089,5,0
2090,1,1
2091,2,1
2092,1,5
2093,1,2
2094,1,1
2095,2,4
2096,1,1
2097,1,5
2098,5,5
2099,1,1
2100,1,5
2101,5,4
2102,1,5
2103,1,5
2104,1,4
2105,1,1
2106,1,0
2107,1,5
2108,1,0
2109,1,1
2110,5,1
2111,5,1
2112,1,1
2113,2,5
2114,1,2
2115,1,4
2116,1,1
2117,5,5
2118,1,1
2119,1,5
2120,1,5
2121,5,2
2122,1,1
2123,5,5
2124,1,5
2125,1,5
2126,2,5
2127,5,0
2128,1,1
2129,1,4
2130,1,5
2131,1,5
2132,1,2
2133,1,0
2134,1,1
2135,2,1
2136,2,5
2137,1,5
2138,1,1
2139,2,0
2140,1,5
